Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,Chennai Super Kings purse,Delhi Capitals purse,Gujrat Titans purse,Kolkata Knight Riders purse,Lucknow Super Giants purse,Mumbai Indians purse,Punjab Kings purse,Rajastan Royals purse,Royal Challengers Banglore purse,Sunrisers Hyderabad purse,Chennai Super Kings ba,Delhi Capitals ba,Gujrat Titans ba,Kolkata Knight Riders ba,Lucknow Super Giants ba,Mumbai Indians ba,Punjab Kings ba,Rajastan Royals ba,Royal Challengers Banglore ba,Sunrisers Hyderabad ba,Chennai Super Kings bo,Delhi Capitals bo,Gujrat Titans bo,Kolkata Knight Riders bo,Lucknow Super Giants bo,Mumbai Indians bo,Punjab Kings bo,Rajastan Royals bo,Royal Challengers Banglore bo,Sunrisers Hyderabad bo,Chennai Super Kings ar,Delhi Capitals ar,Gujrat Titans ar,Kolkata Knight Riders ar,Lucknow Super Giants ar,Mumbai Indians ar,Punjab Kings ar,Rajastan Royals ar,Royal Challengers Banglore ar,Sunrisers Hyderabad ar,Chennai Super Kings wk,Delhi Capitals wk,Gujrat Titans wk,Kolkata Knight Riders wk,Lucknow Super Giants wk,Mumbai Indians wk,Punjab Kings wk,Rajastan Royals wk,Royal Challengers Banglore wk,Sunrisers Hyderabad wk,Chennai Super Kings os,Delhi Capitals os,Gujrat Titans os,Kolkata Knight Riders os,Lucknow Super Giants os,Mumbai Indians os,Punjab Kings os,Rajastan Royals os,Royal Challengers Banglore os,Sunrisers Hyderabad os,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair
Himmat Singh,Unsold,0.0,18,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,18.681818181818183,22,132.15434083601286,27.4,1.0,1,0.0,0.0,3.0,58.422714285714285,56.52642857142858,0.0,0.0,0.3504999999999998
Sachin Baby,Unsold,0.0,279,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,36.166666666666664,18,138.51063829787233,40.6875,0.8,5,6.951219512195122,23.75,20.5,70.077,111.83452173913042,0.0,45.0,0.4249999999999997
Himanshu Rana,Unsold,0.0,2398,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,26.7,20,124.47552447552448,28.105263157894736,0.0,0,0.0,0.0,0.0,39.430166666666665,82.613,0.0,0.0,0.573000000000001
Rinku Singh,Kolkata Knight Riders,0.55,91,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.65,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,18.303030303030305,33,140.46511627906978,23.23076923076923,1.0,1,11.0,11.0,6.0,0.0,68.59642857142856,0.0,0.0,1.6680000000000015
Manan Vohra,Lucknow Super Giants,0.2,159,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.1000000000000005,4.299999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,29.869565217391305,23,137.4,32.714285714285715,0.0,0,0.0,0.0,0.0,72.00860869565219,0.0,0.0,0.0,0.24599999999999972
Ricky Bhui,Unsold,0.0,83,ba,0,0,1,0,0,0.2,12.450000000000003,5.45,8.25,6.1000000000000005,4.099999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,28.863636363636363,22,143.99092970521542,35.27777777777778,0.0,1,6.0,0.0,0.0,4.9185,114.29284210526316,0.0,0.0,0.9285000000000012
Lalit Yadav,Delhi Capitals,0.65,2903,ar,0,0,1,1,0,0.2,12.450000000000003,5.45,8.25,6.1000000000000005,4.099999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765245563994828
Ripal Patel,Delhi Capitals,0.2,2600,ar,0,0,1,1,0,0.2,12.450000000000003,4.8,8.25,6.1000000000000005,4.099999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,21.22222222222222,9,189.1089108910891,31.833333333333332,0.0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22499999999999953
N Tilak Varma,Mumbai Indians,1.7,2529,ar,0,0,1,1,0,0.2,12.450000000000003,4.6,8.25,6.1000000000000005,4.099999999999995,28.7,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,7.0,5.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,20.75,8,139.49579831932772,23.714285714285715,0.0,2,9.333333333333334,0.0,0.0,62.901379310344836,0.0,0.0,36.0,1.2485000000000017
Mahipal Lomror,Royal Challengers Bangalore,0.95,183,ar,0,0,1,1,0,0.4,12.450000000000003,4.6,8.25,6.1000000000000005,4.099999999999995,27.0,10.649999999999999,6.049999999999999,8.75,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,7.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,20.62162162162162,37,120.91917591125198,25.433333333333334,0.1,20,6.853080568720379,120.5,105.5,59.273380952380954,123.51425373134329,0.0,18.0,2.7404999999999973
Anukul Roy,Kolkata Knight Riders,0.2,132,ar,0,0,1,1,0,0.2,12.450000000000003,4.6,8.25,6.1000000000000005,4.099999999999995,27.0,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,7.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,11.833333333333334,18,132.29813664596273,21.3,0.52,25,7.0663811563169165,42.30769230769231,35.92307692307692,0.0,94.8364210526316,15.230769230769232,25.71428571428571,0.5900000000000006
Darshan Nalkande,Gujarat Titans,0.2,169,ar,0,0,1,1,0,0.2,12.450000000000003,4.6,8.25,5.9,4.099999999999995,27.0,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,7.0,8.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,6.888888888888889,9,82.66666666666667,7.75,2.230769230769231,13,7.708029197080291,12.137931034482758,9.448275862068966,0.0,43.02600000000001,17.30769230769231,11.673024523160764,0.3314999999999999
Sanjay Yadav,Mumbai Indians,0.5,223,ar,0,0,1,1,0,0.2,12.450000000000003,4.6,8.05,5.9,4.099999999999995,27.0,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,8.0,8.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,23.838709677419356,31,130.1056338028169,30.791666666666668,0.6071428571428571,28,7.062146892655368,36.76470588235294,31.235294117647058,79.36763636363638,114.86569565217391,0.0,23.207766990291262,1.4815000000000003
Rajvardhan Hangargekar,Chennai Super Kings,1.5,2856,ar,0,0,1,1,0,0.3,12.450000000000003,4.6,8.05,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,3.0,2,85.71428571428571,6.0,0.0,2,8.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,1.552397435897436
Yash Thakur,Unsold,0.0,2472,bo,0,0,0,1,0,0.2,10.950000000000003,4.6,8.05,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,2.4,10,60.0,12.0,1.4210526315789473,19,6.591549295774648,14.444444444444445,13.148148148148149,0.0,35.902,9.36129418813661,5.8235294117647065,0.23799999999999966
Arzan Nagwaswalla,Unsold,0.0,2509,bo,0,0,0,1,0,0.2,10.950000000000003,4.6,8.05,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,4.0,6,141.1764705882353,6.0,1.4,15,6.972972972972972,16.38095238095238,14.095238095238095,0.0,67.238,11.154929577464788,26.0,0.3735000000000002
Yash Dayal,Gujarat Titans,3.2,2267,bo,0,0,0,1,0,0.2,10.950000000000003,4.6,8.05,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,3.3333333333333335,3,83.33333333333334,10.0,0.9090909090909091,11,7.666666666666666,23.0,18.0,0.0,0.0,7.686912961803381,13.846153846153845,0.25049999999999967
Simarjeet Singh,Chennai Super Kings,0.2,2598,bo,0,0,0,1,0,0.2,10.950000000000003,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,7.0,5.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,0.6666666666666666,3,40.0,2.0,1.2,15,7.768421052631579,20.5,15.833333333333334,0.0,0.0,8.89602053915276,11.863230921704659,0.20349999999999963
Mujtaba Yousuf,Unsold,0.0,2253,bo,0,0,0,1,0,0.2,10.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,0.0,1,0.0,0.0,0.7777777777777778,9,7.483870967741936,33.142857142857146,26.571428571428573,0.0,0.0,0.0,0.0,0.2518651785714284
Kuldeep Sen,Rajasthan Royals,0.2,2411,bo,0,0,0,1,0,0.2,10.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,6.049999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,0.3333333333333333,3,14.285714285714285,1.0,0.6666666666666666,12,8.368421052631579,46.375,33.25,0.0,0.0,8.567228177641653,10.433511933755481,0.22381944444444418
Akash Singh,Unsold,0.0,235,bo,0,0,0,1,0,0.2,10.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,5.849999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,0.0,0,0.0,0.0,1.0,2,7.833333333333334,23.5,18.0,0.0,0.0,39.0,0.0,0.6435500000000013
Finn Allen,Royal Challengers Bangalore,0.8,3151,ba,1,1,1,0,0,0.5,10.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,5.849999999999999,7.8,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,4.0,4.0,46.54545454545455,11,193.93939393939394,56.888888888888886,0.0,1,8.0,0.0,0.0,300.84148695652175,54.65200000000001,0.0,0.0,0.845999999999999
Devon Conway,Chennai Super Kings,1.0,637,ba,1,1,1,0,0,1.0,10.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,5.849999999999999,7.0,12.849999999999994,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,42.5,40,142.49790444258173,56.666666666666664,0.0,0,0.0,0.0,0.0,430.8453333333334,224.73622754491018,0.0,0.0,1.3410000000000002
Alex Hales,Kolkata Knight Riders,1.5,281,ba,1,1,1,0,0,1.5,9.750000000000004,4.6,4.8500000000000005,5.9,4.099999999999995,26.5,10.649999999999999,5.849999999999999,7.0,12.849999999999994,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,7.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,28.66949152542373,118,145.38031800601635,31.324074074074073,0.0,0,0.0,0.0,0.0,1174.7585877009083,195.3489105691057,0.0,0.0,3.5583333333333327
Evin Lewis,Lucknow Super Giants,2.0,103,ba,1,1,1,0,0,2.0,9.750000000000004,4.6,4.8500000000000005,4.4,4.099999999999995,26.5,10.649999999999999,5.849999999999999,7.0,12.849999999999994,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,7.0,6.0,5.0,1.0,4.0,5.0,5.0,4.0,26.522727272727273,88,141.36886735311933,28.463414634146343,0.0,0,0.0,0.0,0.0,875.8824309285021,88.86528571428572,0.0,0.0,3.1664999999999996
Karun Nair,Rajasthan Royals,1.4,166,ba,0,1,1,0,0,0.5,9.750000000000004,4.6,4.8500000000000005,4.4,2.099999999999995,26.5,10.649999999999999,5.849999999999999,7.0,12.849999999999994,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,7.0,6.0,6.0,1.0,4.0,5.0,5.0,4.0,25.1875,48,144.79041916167665,28.785714285714285,0.0,1,9.0,0.0,0.0,80.44266666666667,136.2385238095238,0.0,0.0,1.2720000000000002
Rovman Powell,Delhi Capitals,2.8,450,ba,1,1,1,0,0,0.75,9.750000000000004,4.6,4.8500000000000005,4.4,2.099999999999995,26.5,10.649999999999999,4.449999999999999,7.0,12.849999999999994,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,7.0,6.0,6.0,1.0,4.0,5.0,5.0,4.0,19.24390243902439,41,131.28119800332777,24.65625,0.5,16,10.25,46.125,27.0,81.86522222222222,165.75180327868856,0.0,10.254211332312405,2.419500000000003
Jofra Archer,Mumbai Indians,8.0,178,bo,1,1,0,1,0,2.0,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,26.5,10.649999999999999,4.449999999999999,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,1.0,4.0,5.0,5.0,4.0,9.081632653061224,49,150.84745762711864,16.48148148148148,1.3020833333333333,96,7.546811397557666,22.248,17.688,0.0,242.25212244897963,13.343129156054864,11.75065395748858,11.0425
Rassie van der Dussen,Rajasthan Royals,1.0,402,ba,1,1,1,0,0,1.0,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.649999999999999,4.449999999999999,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,5.0,5.0,4.0,32.26470588235294,68,134.84941610325754,43.01960784313726,0.0,0,0.0,0.0,0.0,264.74891734052113,360.39657309941526,0.0,0.0,1.9554999999999998
Charith Asalanka,Unsold,0.0,1795,ar,1,1,1,1,0,0.5,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.649999999999999,3.4499999999999993,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,17.333333333333332,12,134.1935483870968,17.333333333333332,1.125,8,7.958333333333333,21.22222222222222,16.0,92.50833333333334,85.268,10.644113667117727,57.0,1.7080416666666671
Rishi Dhawan,Punjab Kings,0.55,1954,ar,0,0,1,1,0,0.5,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.649999999999999,3.4499999999999993,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,20.055555555555557,18,132.72058823529412,40.111111111111114,0.95,20,7.852459016393443,25.210526315789473,19.263157894736842,0.0,47.65,30.0,42.0,1.7955000000000012
George Garton,Unsold,0.0,1280,ar,1,0,1,1,0,0.5,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.099999999999998,3.4499999999999993,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,12.625,8,116.0919540229885,25.25,1.4,10,7.700000000000001,16.5,12.857142857142858,0.0,84.80008108108109,11.50309023485785,6.51063829787234,3.0237499999999993
Dwayne Pretorius,Chennai Super Kings,0.5,400,ar,1,1,1,1,0,0.5,9.750000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.099999999999998,3.4499999999999993,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,6.0,8.0,8.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,17.857142857142858,35,141.4027149321267,24.03846153846154,0.625,40,8.669001751313486,33.0,22.84,84.375,130.68565217391307,19.697875321036655,7.088384110237915,1.2955
Sherfane Rutherford,Royal Challengers Bangalore,1.0,125,ar,1,1,1,1,0,1.0,9.250000000000004,1.7999999999999998,4.8500000000000005,4.4,2.099999999999995,18.5,10.099999999999998,3.4499999999999993,7.0,12.849999999999994,4.0,5.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,5.0,4.0,7.0,5.0,2.0,6.0,6.0,5.0,7.0,4.0,6.0,7.0,6.0,8.0,8.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,7.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,15.533333333333333,45,133.3969465648855,17.923076923076923,0.5714285714285714,21,7.986062717770034,31.833333333333332,23.916666666666668,136.14710714285715,209.67128260869566,12.14723926380368,12.112304387849031,2.2453333333333334
